DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,FT,DPTO,fex_c_2011
5440502,1,1,1,50,,1,,,1,6,ENFERMA,2,2,2,2,2,,,,,,,,04,1,25,2640.6014254
5440503,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,25,1875.5402568
5440503,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,25,1875.5402568
5440503,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,25,1875.5402568
5440503,1,4,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,25,1875.5402568
5440503,1,5,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,25,1875.5402568
5440504,1,1,1,50,,1,,,1,4,,2,1,,,,,,,,,,,04,1,25,1767.5907621
5440504,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,25,1767.5907621
5440504,1,3,1,50,,1,2,,3,2,,2,2,2,1,,,,,,,,1,04,1,25,1767.5907621
5440504,1,4,1,50,,1,,,4,6,DESCANSAR,2,2,2,2,2,,,,,,,,04,1,25,1767.5907621
5440504,1,5,1,50,,1,,,1,6,HOSPITALIZADA POR ACCIDENTE,2,2,2,2,2,,,,,,,,04,1,25,1767.5907621
5440506,1,1,1,50,,1,,,1,6,DESCANSAR,1,,,,,,,,,,,,04,1,25,2478.742062
5440506,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,04,1,25,2478.742062
5440507,1,1,1,50,,1,,,1,4,,1,,,,,,,,,,,,04,1,25,2134.4259864
5440507,1,2,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,25,2134.4259864
5440508,1,1,1,50,,1,,,2,6,DESCANSAR,1,,,,,,,,,,,,04,1,25,2768.1427943
5440508,1,2,1,50,,1,,,2,4,,2,1,,,,,,,,,,,04,1,25,2768.1427943
5440508,1,3,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,25,2768.1427943
5440509,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,25,2628.4623914
5440510,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,25,2372.4820753
5440510,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,25,2372.4820753
5440511,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,25,1747.9988879
5440511,1,2,1,50,,1,,,2,6,VIAJE DE VACACIONES,2,2,2,2,1,6,,1,2,,,,04,1,25,1747.9988879
5440511,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,25,1747.9988879
5440512,1,1,1,50,,1,4,,1,2,,2,2,2,1,,,,,,,,1,04,1,25,2372.4820753
5440512,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,25,2372.4820753
5440513,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,25,2248.7293219
5440513,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,25,2248.7293219
5440513,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,25,2248.7293219
5440514,1,1,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,25,2056.8137619
5440514,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,25,2056.8137619
5440514,1,3,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,25,2056.8137619
5440514,1,4,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,25,2056.8137619
5440554,1,1,1,50,,1,,,1,6,DESCANSAR EN CASA,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440554,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440554,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440554,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440555,1,1,1,50,,1,,,1,3,,2,2,2,2,1,12,,,,,,,04,1,66,1422.0993478
5440555,1,2,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,66,1422.0993478
5440556,1,1,1,50,,1,,,1,6,DESCANSAR EN CASA,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440556,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440556,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440556,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440557,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440557,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440557,1,3,1,50,,1,2,,3,2,,2,2,2,1,,,,,,,,1,04,1,66,609.48409957
5440558,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1542.3688683
5440558,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,1542.3688683
5440558,1,3,1,50,,1,,,3,4,,2,2,2,2,2,,,,,,,,04,1,66,1542.3688683
5440558,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,66,1542.3688683
5440559,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1975.179571
5440559,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,1975.179571
5440559,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,66,1975.179571
5440559,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,66,1975.179571
5440559,1,5,1,50,,1,,,5,3,,2,2,2,2,2,,,,,,,,04,1,66,1975.179571
5440560,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,872.84094315
5440560,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,872.84094315
5440561,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1362.5529121
5440563,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440563,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440563,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440563,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440564,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,777.03358844
5440564,1,2,1,50,,1,,,2,4,,2,2,2,2,1,10,,,,,,,04,1,66,777.03358844
5440565,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,733.80742001
5440566,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1984.303479
5440566,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,1984.303479
5440567,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,777.03358844
5440567,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,777.03358844
5440568,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,1446.7684498
5440568,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,1446.7684498
5440568,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,04,1,66,1446.7684498
5440570,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1362.5529121
5440571,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440571,1,2,1,50,,1,,,2,6,DESCANSAR EN EL HOGAR,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440574,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,820.28393053
5440574,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,820.28393053
5440574,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,66,820.28393053
5440574,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,04,1,66,820.28393053
5440574,1,5,1,50,,1,,,5,3,,2,2,2,2,2,,,,,,,,04,1,66,820.28393053
5440575,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,733.80742001
5440576,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1326.3761971
5440577,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1320.5337735
5440578,1,1,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440578,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440579,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440579,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440580,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440580,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440581,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440581,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440582,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1902.7716128
5440582,1,2,1,50,,1,,,2,4,,2,2,1,,,,,,,,,,04,1,66,1902.7716128
5440582,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,66,1902.7716128
5440583,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1469.9609101
5440583,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,1469.9609101
5440584,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1326.3761971
5440586,1,1,1,50,,1,2,,1,2,,2,2,2,1,,,,,,,,1,04,1,66,733.80742001
5440587,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,2063.9678268
5440587,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,2063.9678268
5440587,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,2063.9678268
5440587,1,4,1,50,,1,,,4,4,,2,2,2,2,2,,,,,,,,04,1,66,2063.9678268
5440588,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,740.85687347
5440588,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,740.85687347
5440589,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,849.44154666
5440589,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,849.44154666
5440589,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,66,849.44154666
5440589,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,66,849.44154666
5440590,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1362.5529121
5440591,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1362.5529121
5440592,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1362.5529121
5440593,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440593,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440593,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440594,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,729.25623018
5440595,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,2272.8868709
5440595,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,2272.8868709
5440595,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,2272.8868709
5440595,1,5,1,50,,1,,,5,3,,2,2,2,2,2,,,,,,,,04,1,66,2272.8868709
5440596,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440596,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440598,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440598,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440598,1,3,1,50,,1,2,,3,2,,2,2,2,1,,,,,,,,1,04,1,66,609.48409957
5440600,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1506.1376251
5440600,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,1506.1376251
5440601,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1469.9609101
5440601,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,04,1,66,1469.9609101
5440603,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,633.44887547
5440604,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440604,1,2,1,50,,1,,,2,6,DESCANSAR EN CASA,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440604,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440604,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440605,1,1,1,50,,1,1,,1,2,,2,2,2,1,,,,,,,,1,04,1,66,849.44154666
5440605,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,849.44154666
5440605,1,3,1,50,,1,2,,3,2,,2,2,2,1,,,,,,,,1,04,1,66,849.44154666
5440605,1,4,1,50,,1,1,,4,3,,2,2,2,1,,,,,,,,1,04,1,66,849.44154666
5440606,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,820.28393053
5440606,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,820.28393053
5440606,1,3,1,50,,1,,,3,3,,2,2,1,,,,,,,,,,04,1,66,820.28393053
5440606,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,66,820.28393053
5440606,1,5,1,50,,1,,,5,3,,2,2,2,2,2,,,,,,,,04,1,66,820.28393053
5440607,1,1,1,50,,1,1,,1,4,,2,2,2,1,,,,,,,,1,04,1,66,2105.9027615
5440607,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,2105.9027615
5440607,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,2105.9027615
5440607,1,4,1,50,,1,1,,4,2,,2,2,2,1,,,,,,,,1,04,1,66,2105.9027615
5440607,1,5,1,50,,1,,,5,3,,2,2,2,2,2,,,,,,,,04,1,66,2105.9027615
5440608,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,2437.9363983
5440608,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,2437.9363983
5440609,1,1,1,50,,1,,,1,6,DESCANSAR EN EL HOGAR,2,2,2,2,2,,,,,,,,04,1,66,733.80742001
5440610,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,872.84094315
5440610,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,872.84094315
5440611,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1123.7494501
5440611,1,2,1,50,,1,1,,2,4,,2,2,2,1,,,,,,,,1,04,1,66,1123.7494501
5440611,1,3,1,50,,1,,,3,3,,1,,,,,,,,,,,,04,1,66,1123.7494501
5440611,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,04,1,66,1123.7494501
5440611,1,5,1,50,,1,2,,5,4,,2,2,2,1,,,,,,,,1,04,1,66,1123.7494501
5440612,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,1998.5789675
5440612,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,1998.5789675
5440612,1,3,1,50,,1,,,3,4,,2,2,2,2,2,,,,,,,,04,1,66,1998.5789675
5440613,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,1902.7716128
5440613,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,1902.7716128
5440613,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,66,1902.7716128
5440614,1,1,1,50,,1,,,1,6,DESCANSAR EN CASA,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440614,1,2,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440614,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440614,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440614,1,5,1,50,,1,,,5,3,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440614,1,6,1,50,,1,,,6,3,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440615,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1362.5529121
5440616,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,891.46068529
5440616,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,891.46068529
5440616,1,3,1,50,,1,,,3,6,ENFERMO EN EL HOGAR,2,2,2,2,1,11,,,,,,,04,1,66,891.46068529
5440616,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,66,891.46068529
5440617,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,2437.9363983
5440617,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,2437.9363983
5440618,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440618,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440619,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1506.1376251
5440619,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,1506.1376251
5440620,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440620,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440620,1,3,1,50,,1,2,,3,2,,2,2,2,1,,,,,,,,1,04,1,66,609.48409957
5440620,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440621,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440621,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440621,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440622,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,747.87597231
5440622,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,747.87597231
5440622,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,66,747.87597231
5440624,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440624,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440624,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440624,1,4,1,50,,1,,,4,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440625,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440625,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440625,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440626,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440626,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440626,1,3,1,50,,1,,,3,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440627,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440627,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440627,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440628,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440628,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440628,1,3,1,50,,1,,,3,3,,2,2,2,2,1,12,,,,,,,04,1,66,609.48409957
5440629,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,777.03358844
5440629,1,2,1,50,,1,1,,2,2,,2,2,2,1,,,,,,,,1,04,1,66,777.03358844
5440630,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440630,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440631,1,1,1,50,,1,,,1,4,,2,2,2,2,1,10,,,,,,,04,1,66,1882.7379047
5440632,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,729.25623018
5440633,1,1,1,50,,1,,,1,6,DESCANSAR EN EL HOGAR,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440633,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440633,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440634,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,718.71835618
5440634,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,718.71835618
5440634,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,718.71835618
5440634,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,66,718.71835618
5440635,1,1,1,50,,1,6,,1,2,,2,2,2,1,,,,,,,,1,04,1,66,1536.6106487
5440635,1,2,1,50,,1,6,,2,2,,2,2,2,1,,,,,,,,1,04,1,66,1536.6106487
5440635,1,4,1,50,,1,,,4,4,,2,2,2,2,2,,,,,,,,04,1,66,1536.6106487
5440636,1,1,1,50,,1,,,1,6,DESCANSAR EN CASA,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440636,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440636,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440636,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440638,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,878.59916279
5440638,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,878.59916279
5440638,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,878.59916279
5440639,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,807.50661205
5440639,1,2,1,50,,1,,,2,3,,2,2,2,2,2,,,,,,,,04,1,66,807.50661205
5440639,1,4,1,50,,1,,,4,4,,2,2,2,2,1,8,,2,,2,,,04,1,66,807.50661205
5440640,1,1,1,50,,1,1,,1,4,,2,2,2,1,,,,,,,,1,04,1,66,1931.9292289
5440640,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,1931.9292289
5440641,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440641,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440641,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440642,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440642,1,2,1,50,,1,2,,2,2,,2,2,2,1,,,,,,,,1,04,1,66,609.48409957
5440642,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440643,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,937.52717439
5440643,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,937.52717439
5440643,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,937.52717439
5440643,1,4,1,50,,1,,,4,1,,,,,,,,,,,,,,04,1,66,937.52717439
5440643,1,5,1,50,,1,1,,5,4,,2,2,2,1,,,,,,,,1,04,1,66,937.52717439
5440643,1,6,1,50,,1,,,6,1,,,,,,,,,,,,,,04,1,66,937.52717439
5440643,1,7,1,50,,1,,,1,6,DESCANSAR EN CASA,2,2,2,2,2,,,,,,,,04,1,66,937.52717439
5440643,1,8,1,50,,1,,,8,1,,,,,,,,,,,,,,04,1,66,937.52717439
5440644,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,1016.4256561
5440644,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,1016.4256561
5440644,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,1016.4256561
5440645,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1016.4256561
5440645,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,1016.4256561
5440645,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,1016.4256561
5440646,1,1,1,50,,1,,,1,4,,2,2,1,,,,,,,,,,04,1,66,609.48409957
5440646,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440646,1,3,1,50,,1,,,3,6,TRABAJADOR FAMILIAR SIN REMUNERACION,2,2,1,,,,,,,,,,04,1,66,609.48409957
5440647,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,2147.9219001
5440647,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,04,1,66,2147.9219001
5440647,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,2147.9219001
5440647,1,4,1,50,,1,,,4,3,,2,2,2,2,2,,,,,,,,04,1,66,2147.9219001
5440647,1,5,1,50,,1,,,5,3,,2,2,2,2,2,,,,,,,,04,1,66,2147.9219001
5440648,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,2162.8882318
5440648,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,2162.8882318
5440649,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,633.44887547
5440650,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,777.03358844
5440650,1,2,1,50,,1,,,2,4,,1,,,,,,,,,,,,04,1,66,777.03358844
5440651,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,747.87597231
5440651,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,747.87597231
5440651,1,3,1,50,,1,,,3,3,,2,2,2,2,2,,,,,,,,04,1,66,747.87597231
5440652,1,1,1,50,,1,,,1,6,DESCANSAR EN CASA,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440652,1,2,1,50,,1,,,2,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440653,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440653,1,2,1,50,,1,,,2,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440653,1,3,1,50,,1,,,3,1,,,,,,,,,,,,,,04,1,66,609.48409957
5440653,1,4,1,50,,1,,,4,6,DESCANSAR EN EL HOGAR,2,2,2,2,2,,,,,,,,04,1,66,609.48409957
5440654,1,1,1,50,,1,,,1,4,,2,2,2,2,2,,,,,,,,04,1,66,729.25623018
5440655,1,1,1,50,,1,,,1,1,,,,,,,,,,,,,,04,1,66,1333.395296
